drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Penicillamine,DB00859,Rheumatoid Arthritis,C0003873,Approved,,
Penicillamine,DB00859,Hepatolenticular Degeneration,C0019202,Approved,,
Penicillamine,DB00859,Cystinuria,C0010691,Approved,,
Prednisolone,DB00860,Bacterial conjunctivitis,C0009768,Approved,,
Prednisolone,DB00860,Blepharoconjunctivitis,C0005743,Approved,,
Prednisolone,DB00860,Iridocyclitis,C0022073,Approved,,
Prednisolone,DB00860,Infective blepharitis,C0729587,Approved,,
Prednisolone,DB00860,"Dermatitis, Atopic",C0011615,Approved,,
Prednisolone,DB00860,Pruritus of genital organs,C0033777,Approved,,
Prednisolone,DB00860,Pruritus Ani,C0033775,Approved,,
Prednisolone,DB00860,"Lupus Erythematosus, Discoid",C0024138,Approved,,
Prednisolone,DB00860,Lichen Simplex Chronicus,C0149922,Approved,,
Prednisolone,DB00860,"Lymphoma, T-Cell, Cutaneous",C0079773,Approved,,
Prednisolone,DB00860,Contact Dermatitis,C0011616,Approved,,
Prednisolone,DB00860,Granuloma Annulare,C0085074,Approved,,
Prednisolone,DB00860,Exanthema,C0015230,Approved,,
Prednisolone,DB00860,Scalp psoriasis,C0406326,Approved,,
Prednisolone,DB00860,Seborrheic dermatitis,C0036508,Approved,,
Prednisolone,DB00860,Chronic small plaque psoriasis,C0406317,Approved,,
Prednisolone,DB00860,"Ophthalmia, Sympathetic",C0029077,Approved,,
Prednisolone,DB00860,Mycosis Fungoides,C0026948,Approved,,
Prednisolone,DB00860,Ulcerative Colitis,C0009324,Approved,,
Prednisolone,DB00860,Eosinophilic Pneumonia,C1527407,Approved,,
Prednisolone,DB00860,Addison Disease,C0001403,Approved,,
Prednisolone,DB00860,Musculoskeletal Diseases,C0026857,Approved,,
Prednisolone,DB00860,"Arthritis, Gouty",C0003868,Approved,,
Prednisolone,DB00860,Addisonian crisis,C0151467,Approved,,
Prednisolone,DB00860,Disorder of eye,C0015397,Approved,,
Prednisolone,DB00860,Synovitis,C0039103,Approved,,
Prednisolone,DB00860,Bacterial keratitis,C0854211,Approved,,
Prednisolone,DB00860,Serum Sickness,C0036830,Approved,,
Prednisolone,DB00860,Multiple Sclerosis,C0026769,Approved,,
Prednisolone,DB00860,Sjogren's Syndrome,C1527336,Approved,,
Prednisolone,DB00860,Nephrotic Syndrome,C0027726,Approved,,
Prednisolone,DB00860,Exacerbation of asthma,C0349790,Approved,,
Prednisolone,DB00860,"Arthritis, Psoriatic",C0003872,Approved,,
Prednisolone,DB00860,Stevens-Johnson Syndrome,C0038325,Approved,,
Prednisolone,DB00860,Rheumatic Heart Disease,C0035439,Approved,,
Prednisolone,DB00860,Cyclitis,C0010543,Approved,,
Prednisolone,DB00860,"Lymphoma, Follicular",C0024301,Approved,,
Prednisolone,DB00860,Inflammatory Bowel Diseases,C0021390,Approved,,
Prednisolone,DB00860,Keratitis,C0022568,Approved,,
Prednisolone,DB00860,Ankylosing spondylitis,C0038013,Approved,,
Prednisolone,DB00860,Punctate keratopathy,C0423234,Approved,,
Prednisolone,DB00860,Crohn Disease,C0010346,Approved,,
Prednisolone,DB00860,Cooley's anemia,C0002875,Approved,,
Prednisolone,DB00860,Psoriasis,C0033860,Approved,,
Prednisolone,DB00860,Status Asthmaticus,C0038218,Approved,,
Prednisolone,DB00860,Simple Pulmonary Eosinophilia,C0242459,Approved,,
Prednisolone,DB00860,Corneal abrasion,C0010032,Approved,,
Prednisolone,DB00860,Uveitis,C0042164,Approved,,
Prednisolone,DB00860,"Lymphoma, Non-Hodgkin",C0024305,Approved,,
Prednisolone,DB00860,Acute lymphocytic leukemia,C0023449,Approved,,
Prednisolone,DB00860,Erythema Multiforme,C0014742,Approved,,
Prednisolone,DB00860,"Lupus Erythematosus, Systemic",C0024141,Approved,,
Prednisolone,DB00860,Adrenal cortical hypofunction,C0405580,Approved,,
Prednisolone,DB00860,Adrenogenital disorder,C0701163,Approved,,
Prednisolone,DB00860,Exfoliative dermatitis,C0011606,Approved,,
Prednisolone,DB00860,Pemphigus,C0030807,Approved,,
Prednisolone,DB00860,Ocular Rosacea,C0406486,Approved,,
Prednisolone,DB00860,Berylliosis,C0005138,Approved,,
Prednisolone,DB00860,"Anemia, Diamond-Blackfan",C1260899,Approved,,
Prednisolone,DB00860,Bursitis,C0006444,Approved,,
Prednisolone,DB00860,Epicondylitis,C0014488,Approved,,
Prednisolone,DB00860,Meibomianitis,C0549398,Approved,,
Prednisolone,DB00860,Acquired thrombocytopenia,C0154301,Approved,,
Prednisolone,DB00860,Giant Cell Arteritis,C0039483,Approved,,
Prednisolone,DB00860,Herpes zoster keratitis,C1275687,Approved,,
Prednisolone,DB00860,Sarcoidosis,C0036202,Approved,,
Prednisolone,DB00860,"Aspergillosis, Allergic Bronchopulmonary",C0004031,Approved,,
Prednisolone,DB00860,Post traumatic osteoarthritis,C2894027,Approved,,
Prednisolone,DB00860,Transplanted organ rejection,C0345468,Approved,,
Prednisolone,DB00860,Autoimmune Diseases,C0004364,Approved,,
Prednisolone,DB00860,Asthma,C0004096,Approved,,
Prednisolone,DB00860,Corneal Ulcer,C0010043,Approved,,
Prednisolone,DB00860,Rosacea,C0035854,Approved,,
Prednisolone,DB00860,Extrinsic allergic alveolitis,C0002390,Approved,,
Prednisolone,DB00860,Thyroiditis,C0040147,Approved,,
Prednisolone,DB00860,Dermatitis Herpetiformis,C0011608,Approved,,
Prednisolone,DB00860,Polymyalgia Rheumatica,C0032533,Approved,,
Prednisolone,DB00860,Dacryocystitis,C0010930,Approved,,
Prednisolone,DB00860,Rheumatoid Arthritis,C0003873,Approved,,
Prednisolone,DB00860,Angioedema,C0002994,Approved,,
Prednisolone,DB00860,Autoimmune hemolytic anemia,C0002880,Approved,,
Prednisolone,DB00860,Dermatologic disorders,C0037274,Approved,,
Prednisolone,DB00860,Congenital adrenal hyperplasia,C0001627,Approved,,
Prednisolone,DB00860,Tenosynovitis,C0039520,Approved,,
Prednisolone,DB00860,Iritis,C0022081,Approved,,
Prednisolone,DB00860,Cerebral Edema,C0006114,Approved,,
Prednisolone,DB00860,Allergic rhinitis (disorder),C2607914,Approved,,
Prednisolone,DB00860,Humoral hypercalcemia of malignancy (disorder),C0149911,Approved,,
Prednisolone,DB00860,"Tuberculosis, Miliary",C0041321,Approved,,
Prednisolone,DB00860,Tendinitis,C0039503,Approved,,
Prednisolone,DB00860,Hodgkin Disease,C0019829,Approved,,
Prednisolone,DB00860,Pulmonary Fibrosis,C0034069,Approved,,
Prednisolone,DB00860,Allergic Conjunctivitis,C0009766,Approved,,
Prednisolone,DB00860,Aspiration pneumonitis,C1761609,Approved,,
Prednisolone,DB00860,Laryngeal Edema,C0023052,Approved,,
Diflunisal,DB00861,Degenerative polyarthritis,C0029408,Approved,,
Diflunisal,DB00861,Rheumatoid Arthritis,C0003873,Approved,,
Diflunisal,DB00861,Pain,C0030193,Approved,,
Diflunisal,DB00861,Chronic pain,C0150055,Approved,,
Vardenafil,DB00862,Erectile dysfunction,C0242350,Approved,,
Ranitidine,DB00863,Erosive esophagitis,C0267055,Approved,,
Ranitidine,DB00863,Duodenal Ulcer,C0013295,Approved,,
Ranitidine,DB00863,Zollinger-Ellison syndrome,C0043515,Approved,,
Ranitidine,DB00863,Dyspepsia,C0013395,Approved,,
Ranitidine,DB00863,Gastroesophageal reflux disease,C0017168,Approved,,
Ranitidine,DB00863,Heartburn,C0018834,Approved,,
Ranitidine,DB00863,Gastric ulcer,C0038358,Approved,,
Tacrolimus,DB00864,Transplanted organ rejection,C0345468,Approved,,
Tacrolimus,DB00864,Renal transplant rejection,C0238217,Approved,,
Tacrolimus,DB00864,Liver transplant rejection,C0400968,Approved,,
Benzphetamine,DB00865,Obesity,C0028754,Approved,,
Ritodrine,DB00867,Premature Obstetric Labor,C0022876,Approved,,
Benzonatate,DB00868,Coughing,C0010200,Approved,,
Dorzolamide,DB00869,"Glaucoma, Open-Angle",C0017612,Approved,,
Dorzolamide,DB00869,Ocular Hypertension,C0028840,Approved,,
Terbutaline,DB00871,Pulmonary Emphysema,C0034067,Approved,,
Terbutaline,DB00871,Pruritus,C0033774,Approved,,
Terbutaline,DB00871,Dry Eye Syndromes,C0013238,Approved,,
Terbutaline,DB00871,Asthma,C0004096,Approved,,
Terbutaline,DB00871,Skin irritation,C0152030,Approved,,
Terbutaline,DB00871,Bronchitis,C0006277,Approved,,
Terbutaline,DB00871,Asthma attack,C0347950,Approved,,
Conivaptan,DB00872,Hyponatremia,C0020625,Approved,,
Loteprednol,DB00873,Iritis,C0022081,Approved,,
Loteprednol,DB00873,Herpes zoster keratoconjunctivitis,C0153027,Approved,,
Loteprednol,DB00873,Corneal abrasion,C0010032,Approved,,
Loteprednol,DB00873,Corneal Perforation,C0339293,Approved,,
Loteprednol,DB00873,Punctate keratitis,C0259799,Approved,,
Loteprednol,DB00873,Rosacea,C0035854,Approved,,
Loteprednol,DB00873,Herpes zoster keratitis,C1275687,Approved,,
Loteprednol,DB00873,Iridocyclitis,C0022073,Approved,,
Loteprednol,DB00873,Anterior uveitis,C0042165,Approved,,
Loteprednol,DB00873,Ocular Rosacea,C0406486,Approved,,
Loteprednol,DB00873,Allergic Conjunctivitis,C0009766,Approved,,
Guaifenesin,DB00874,Headache Disorders,C0393735,Approved,,
Guaifenesin,DB00874,Fever,C0015967,Approved,,
Guaifenesin,DB00874,Rhinitis,C0035455,Approved,,
Guaifenesin,DB00874,Common Cold,C0009443,Approved,,
Guaifenesin,DB00874,Influenza-like symptoms,C0392171,Approved,,
Guaifenesin,DB00874,Allergic rhinitis (disorder),C2607914,Approved,,
Guaifenesin,DB00874,Nasal congestion (finding),C0027424,Approved,,
Guaifenesin,DB00874,Rhinorrhea,C1260880,Approved,,
Guaifenesin,DB00874,Sinus headache,C0037195,Approved,,
Guaifenesin,DB00874,Coughing,C0010200,Approved,,
Flupentixol,DB00875,Schizophrenia,C0036341,Approved,,
Eprosartan,DB00876,Hypertensive disease,C0020538,Approved,,
Sirolimus,DB00877,Renal Cell Carcinoma,C0007134,Approved,,
Sirolimus,DB00877,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",C0334634,Approved,,
Sirolimus,DB00877,Pulmonary lymphangioleiomyomatosis,C0349649,Approved,,
Chlorhexidine,DB00878,Gingivitis,C0017574,Approved,,
Emtricitabine,DB00879,HIV Infections,C0019693,Approved,,
Chlorothiazide,DB00880,Edema,C0013604,Approved,,
Chlorothiazide,DB00880,Hypertensive urgency,C0745138,Approved,,
Chlorothiazide,DB00880,Hypertensive disease,C0020538,Approved,,
Chlorothiazide,DB00880,Chronic heart failure,C0264716,Approved,,
Quinapril,DB00881,Hypertensive disease,C0020538,Approved,,
Quinapril,DB00881,Chronic heart failure,C0264716,Approved,,
Clomifene,DB00882,Female infertility,C0021361,Approved,,
Isosorbide Dinitrate,DB00883,Chronic heart failure,C0264716,Approved,,
Isosorbide Dinitrate,DB00883,Angina Pectoris,C0002962,Approved,,
Risedronate,DB00884,Osteitis Deformans,C0029401,Approved,,
Risedronate,DB00884,"Osteoporosis, Postmenopausal",C0029458,Approved,,
Risedronate,DB00884,Osteoporosis,C0029456,Approved,,
Pemirolast,DB00885,Allergic Conjunctivitis,C0009766,Approved,,
Pemirolast,DB00885,Asthma,C0004096,Approved,,
Pemirolast,DB00885,Allergic rhinitis (disorder),C2607914,Approved,,
Bumetanide,DB00887,Renal disease with edema NOS,C0866125,Approved,,
Bumetanide,DB00887,Edema,C0013604,Approved,,
Mechlorethamine,DB00888,Hodgkin Disease,C0019829,Approved,,
Mechlorethamine,DB00888,Malignant neoplasm of lung,C0242379,Approved,,
Mechlorethamine,DB00888,"Lymphoma, Non-Hodgkin",C0024305,Approved,,
Mechlorethamine,DB00888,Malignant pericardial effusion,C0220655,Approved,,
Mechlorethamine,DB00888,"Lymphoma, T-Cell, Cutaneous",C0079773,Approved,,
Mechlorethamine,DB00888,Chronic Lymphocytic Leukemia,C0023434,Approved,,
Mechlorethamine,DB00888,"Myeloid Leukemia, Chronic",C0023473,Approved,,
Mechlorethamine,DB00888,"Pleural Effusion, Malignant",C0080032,Approved,,
Mechlorethamine,DB00888,Malignant ascites,C0220656,Approved,,
Mechlorethamine,DB00888,Mycosis Fungoides,C0026948,Approved,,
Granisetron,DB00889,Chemotherapy-induced nausea and vomiting,C0401160,Approved,,
Dienestrol,DB00890,Dyspareunia,C1384606,Approved,,
Dienestrol,DB00890,Atrophy of vulva,C0156393,Approved,,
Dienestrol,DB00890,Atrophic Vaginitis,C0221392,Approved,,
Sulfapyridine,DB00891,Dermatitis Herpetiformis,C0011608,Approved,,
Testolactone,DB00894,Malignant epithelial neoplasm of female breast,C3163805,Approved,,
Rimexolone,DB00896,Uveitis,C0042164,Approved,,
Triazolam,DB00897,Sleeplessness,C0917801,Approved,,
Remifentanil,DB00899,Acute postoperative pain,C2215257,Approved,,
Didanosine,DB00900,HIV Infections,C0019693,Approved,,
Methdilazine,DB00902,Pruritus,C0033774,Approved,,
Methdilazine,DB00902,Allergic rhinitis (disorder),C2607914,Approved,,
Methdilazine,DB00902,Nasal congestion (finding),C0027424,Approved,,
Methdilazine,DB00902,Angioedema,C0002994,Approved,,
Methdilazine,DB00902,Symptomatic dermographism,C0343065,Approved,,
Methdilazine,DB00902,Rhinorrhea,C1260880,Approved,,
Methdilazine,DB00902,Urticaria,C0042109,Approved,,
Methdilazine,DB00902,Allergic Conjunctivitis,C0009766,Approved,,
Methdilazine,DB00902,Sneezing,C0037383,Approved,,
Etacrynic acid,DB00903,Edema,C0013604,Approved,,
Ondansetron,DB00904,Chemotherapy-induced nausea and vomiting,C0401160,Approved,,
Bimatoprost,DB00905,"Glaucoma, Open-Angle",C0017612,Approved,,
Bimatoprost,DB00905,Ocular Hypertension,C0028840,Approved,,
Bimatoprost,DB00905,Hypertrichosis of eyelid,C0155213,Approved,,
Tiagabine,DB00906,Epilepsy characterized by intractable complex partial seizures,C2711653,Approved,,
Tiagabine,DB00906,Simple Partial Seizures,C0234974,Approved,,
Quinidine,DB00908,Pseudobulbar affect,C2316460,Approved,,
Tinidazole,DB00911,Acute amebiasis,C0152499,Approved,,
Tinidazole,DB00911,Trichomonas Infections,C0040921,Approved,,
Tinidazole,DB00911,Bacterial Vaginosis,C0085166,Approved,,
Tinidazole,DB00911,"Liver Abscess, Amebic",C0023886,Approved,,
Tinidazole,DB00911,Giardiasis,C0017536,Approved,,
Repaglinide,DB00912,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Amantadine,DB00915,Extrapyramidal Disorders,C0015371,Approved,,
Amantadine,DB00915,Parkinson Disease,C0030567,Approved,,
Amantadine,DB00915,Parkinsonian Disorders,C0242422,Approved,,
Amantadine,DB00915,Influenza due to Influenza A virus,C2711180,Approved,,
Amantadine,DB00915,"Parkinson Disease, Postencephalitic",C0030568,Approved,,
Metronidazole,DB00916,"Liver Abscess, Amebic",C0023886,Approved,,
Metronidazole,DB00916,Bacteroides empyema,C2062454,Approved,,
Metronidazole,DB00916,Infection due to anaerobic bacteria,C0854328,Approved,,
Metronidazole,DB00916,Bacterial sepsis,C0684256,Approved,,
Metronidazole,DB00916,Acute amebiasis,C0152499,Approved,,
Metronidazole,DB00916,Female genital tract infection,C1263758,Approved,,
Metronidazole,DB00916,Arthropathy associated with infection,C0157749,Approved,,
Metronidazole,DB00916,Trichomonas Infections,C0040921,Approved,,
Metronidazole,DB00916,Liver Abscess,C0023885,Approved,,
Metronidazole,DB00916,Lower respiratory tract infection,C0149725,Approved,,
Metronidazole,DB00916,Tubo-ovarian abscess,C0041343,Approved,,
Metronidazole,DB00916,Intraabdominal Infections,C1112209,Approved,,
Metronidazole,DB00916,Peritonitis,C0031154,Approved,,
Metronidazole,DB00916,Bacterial Vaginosis,C0085166,Approved,,
Metronidazole,DB00916,Infection of bone,C2242472,Approved,,
Metronidazole,DB00916,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,
Metronidazole,DB00916,Giardiasis,C0017536,Approved,,
Metronidazole,DB00916,Brain Abscess,C0006105,Approved,,
Metronidazole,DB00916,Meningitis due to Bacteroides,C0865436,Approved,,
Metronidazole,DB00916,Septicemia due to Bacteroides,C0276064,Approved,,
Metronidazole,DB00916,Abdominal Abscess,C0243001,Approved,,
Metronidazole,DB00916,Endometritis,C0014179,Approved,,
Dinoprostone,DB00917,"Hydatidiform mole, benign",C0549315,Approved,,
Dinoprostone,DB00917,Unspecified Abortion,C0156543,Approved,,
Dinoprostone,DB00917,Incomplete spontaneous abortion,C0000810,Approved,,
Almotriptan,DB00918,Migraine Disorders,C0149931,Approved,,
Spectinomycin,DB00919,GONOCOCCAL INFECTION DISSEMINATED,C0744451,Approved,,
Spectinomycin,DB00919,Gonorrhea of rectum,C0275665,Approved,,
Spectinomycin,DB00919,Gonorrhea,C0018081,Approved,,
Spectinomycin,DB00919,Acute gonococcal cervicitis,C0153195,Approved,,
Spectinomycin,DB00919,Acute gonococcal urethritis,C0275652,Approved,,
Ketotifen,DB00920,Allergic Conjunctivitis,C0009766,Approved,,
Buprenorphine,DB00921,Opiate Addiction,C0524662,Approved,,
Buprenorphine,DB00921,Chronic pain,C0150055,Approved,,
Buprenorphine,DB00921,Acute postoperative pain,C2215257,Approved,,
Buprenorphine,DB00921,Severe pain,C0278140,Approved,,
Levosimendan,DB00922,Congestive heart failure,C0018802,Approved,,
Cyclobenzaprine,DB00924,Muscle Spasticity,C0026838,Approved,,
Phenoxybenzamine,DB00925,Pheochromocytoma,C0031511,Approved,,
Famotidine,DB00927,Peptic Esophagitis,C0014869,Approved,,
Famotidine,DB00927,Duodenal Ulcer,C0013295,Approved,,
Famotidine,DB00927,Zollinger-Ellison syndrome,C0043515,Approved,,
Famotidine,DB00927,Dyspepsia,C0013395,Approved,,
Famotidine,DB00927,Heartburn,C0018834,Approved,,
Famotidine,DB00927,Erosive esophagitis,C0267055,Approved,,
Famotidine,DB00927,Gastric ulcer,C0038358,Approved,,
Famotidine,DB00927,Gastroesophageal reflux disease,C0017168,Approved,,
Misoprostol,DB00929,Postpartum Hemorrhage,C0032797,Approved,,
Colesevelam,DB00930,Hypercholesterolemia,C0020443,Approved,,
Methacycline,DB00931,Bacterial enteritis,C0152516,Approved,,
Tipranavir,DB00932,HIV Infections,C0019693,Approved,,
Mesoridazine,DB00933,Schizophrenia,C0036341,Approved,,
Maprotiline,DB00934,Mixed anxiety and depressive disorder,C0338908,Approved,,
Maprotiline,DB00934,Depressive disorder,C0011581,Approved,,
Oxymetazoline,DB00935,Rhinorrhea,C1260880,Approved,,
Oxymetazoline,DB00935,Nasal congestion (finding),C0027424,Approved,,
Oxymetazoline,DB00935,Redness of eye,C0235267,Approved,,
Salicylic acid,DB00936,Allergic rhinitis (disorder),C2607914,Approved,,
Salicylic acid,DB00936,Degenerative polyarthritis,C0029408,Approved,,
Salicylic acid,DB00936,Hyperkeratosis,C0870082,Approved,,
Salicylic acid,DB00936,Fever,C0015967,Approved,,
Salicylic acid,DB00936,Seborrheic dermatitis,C0036508,Approved,,
Salicylic acid,DB00936,Scurfiness of scalp,C0423775,Approved,,
Salicylic acid,DB00936,Common Cold,C0009443,Approved,,
Salicylic acid,DB00936,Plantar wart,C0042548,Approved,,
Salicylic acid,DB00936,Acne Vulgaris,C0001144,Approved,,
Salicylic acid,DB00936,Tinea Pedis,C0040259,Approved,,
Salicylic acid,DB00936,Rheumatoid Arthritis,C0003873,Approved,,
Salicylic acid,DB00936,Pain,C0030193,Approved,,
Salicylic acid,DB00936,Tinea corporis (disorder),C0040252,Approved,,
Salicylic acid,DB00936,Greasy skin,C0234925,Approved,,
Salicylic acid,DB00936,Synovitis,C0039103,Approved,,
Salicylic acid,DB00936,Disorder of keratinization,C0475811,Approved,,
Salicylic acid,DB00936,Corns and callus,C0157726,Approved,,
Salicylic acid,DB00936,Influenza-like symptoms,C0392171,Approved,,
Salicylic acid,DB00936,Migraine Disorders,C0149931,Approved,,
Salicylic acid,DB00936,Back Pain,C0004604,Approved,,
Salicylic acid,DB00936,Headache Disorders,C0393735,Approved,,
Salicylic acid,DB00936,Sinus headache,C0037195,Approved,,
Salicylic acid,DB00936,Toothache,C0040460,Approved,,
Salicylic acid,DB00936,Myocardial Infarction,C0027051,Approved,,
Salicylic acid,DB00936,Arthralgia,C0003862,Approved,,
Salicylic acid,DB00936,Arthritic pains,C0857177,Approved,,
Diethylpropion,DB00937,Obesity,C0028754,Approved,,
Salmeterol,DB00938,Intrinsic asthma,C0155880,Approved,,
Salmeterol,DB00938,Pulmonary Emphysema,C0034067,Approved,,
Salmeterol,DB00938,Allergic asthma,C0155877,Approved,,
Meclofenamic acid,DB00939,Degenerative polyarthritis,C0029408,Approved,,
Meclofenamic acid,DB00939,Rheumatoid Arthritis,C0003873,Approved,,
Meclofenamic acid,DB00939,Menorrhagia,C0025323,Approved,,
Meclofenamic acid,DB00939,Dysmenorrhea,C0013390,Approved,,
Meclofenamic acid,DB00939,Pain,C0030193,Approved,,
Methantheline,DB00940,Peptic Ulcer,C0030920,Approved,,
Methantheline,DB00940,Gastric ulcer,C0038358,Approved,,
Methantheline,DB00940,Urinary Incontinence,C0042024,Approved,,
Cycrimine,DB00942,Parkinson Disease,C0030567,Approved,,
Zalcitabine,DB00943,HIV Infections,C0019693,Approved,,
Acetylsalicylic acid,DB00945,Rheumatoid Arthritis,C0003873,Approved,,
Acetylsalicylic acid,DB00945,Influenza-like symptoms,C0392171,Approved,,
Acetylsalicylic acid,DB00945,Migraine Disorders,C0149931,Approved,,
Acetylsalicylic acid,DB00945,Back Pain,C0004604,Approved,,
Acetylsalicylic acid,DB00945,Degenerative polyarthritis,C0029408,Approved,,
Acetylsalicylic acid,DB00945,Headache Disorders,C0393735,Approved,,
Acetylsalicylic acid,DB00945,Common Cold,C0009443,Approved,,
Acetylsalicylic acid,DB00945,Pain,C0030193,Approved,,
Acetylsalicylic acid,DB00945,Sinus headache,C0037195,Approved,,
Acetylsalicylic acid,DB00945,Toothache,C0040460,Approved,,
Acetylsalicylic acid,DB00945,Myocardial Infarction,C0027051,Approved,,
