drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Norepinephrine,DB00368,Psychosexual Disorders,C0033953,Terminated,Phase 3,Study terminated by Sponsor for administrative reasons prior to completion of all study visits
Flibanserin,DB04908,Psychosexual Disorders,C0033953,Terminated,Phase 3,Study terminated by Sponsor for administrative reasons prior to completion of all study visits
Mesalazine,DB00244,Diverticulitis,C0012813,Terminated,Phase 3,Stopped due to futility.
Propranolol,DB00571,Recurrent respiratory papillomatosis,C1168198,Withdrawn,Phase 2/Phase 3,No participants enrolled
Cefixime,DB00671,Uterine Cervicitis,C0007860,Terminated,Phase 3,
Dexmedetomidine,DB00633,Respiratory Failure,C1145670,Terminated,Phase 3,Poor inclusion rate.
Rituximab,DB00073,Chronic lymphocytic leukaemia stage 1,C0278767,Terminated,Phase 1,
Cyclophosphamide,DB00531,Chronic lymphocytic leukaemia stage 1,C0278767,Terminated,Phase 1,
Rituximab,DB00073,B-cell small lymphocytic lymphoma stage I,C0855098,Terminated,Phase 1,
Cyclophosphamide,DB00531,B-cell small lymphocytic lymphoma stage I,C0855098,Terminated,Phase 1,
Rituximab,DB00073,Chronic lymphocytic leukaemia stage 2,C0854803,Terminated,Phase 1,
Cyclophosphamide,DB00531,Chronic lymphocytic leukaemia stage 2,C0854803,Terminated,Phase 1,
Rituximab,DB00073,B-cell small lymphocytic lymphoma stage II,C0855099,Terminated,Phase 1,
Cyclophosphamide,DB00531,B-cell small lymphocytic lymphoma stage II,C0855099,Terminated,Phase 1,
Fenofibrate,DB01039,Coronary Arteriosclerosis,C0010054,Terminated,Phase 3,Lack of patient population
Atorvastatin,DB01076,Coronary Arteriosclerosis,C0010054,Terminated,Phase 3,Lack of patient population
Sildenafil,DB00203,Hypoxic respiratory failure,C3805211,Terminated,Phase 2,See termination reason in detailed description.
Ibuprofen,DB01050,Patent ductus arteriosus,C0013274,Withdrawn,Phase 2,Changes in approach to PDA therapy
Cisplatin,DB00515,Carcinomatosis of peritoneal cavity,C0346990,Terminated,Phase 2,Insufficient enrollment in Pancreatic & Biliary arm
Cisplatin,DB00515,Malignant neoplasm of gastrointestinal tract,C0685938,Terminated,Phase 2,Insufficient enrollment in Pancreatic & Biliary arm
Cisplatin,DB00515,Mesothelioma malignant advanced,C0278752,Withdrawn,Phase 2,withdrawn
Pemetrexed,DB00642,Mesothelioma malignant advanced,C0278752,Withdrawn,Phase 2,withdrawn
Cisplatin,DB00515,"Epithelioid mesothelioma, malignant",C0862312,Withdrawn,Phase 2,withdrawn
Pemetrexed,DB00642,"Epithelioid mesothelioma, malignant",C0862312,Withdrawn,Phase 2,withdrawn
Cisplatin,DB00515,Mesothelioma malignant recurrent,C0278753,Withdrawn,Phase 2,withdrawn
Pemetrexed,DB00642,Mesothelioma malignant recurrent,C0278753,Withdrawn,Phase 2,withdrawn
Cisplatin,DB00515,Sarcomatoid Mesothelioma,C0334513,Withdrawn,Phase 2,withdrawn
Pemetrexed,DB00642,Sarcomatoid Mesothelioma,C0334513,Withdrawn,Phase 2,withdrawn
Lovastatin,DB00227,Smith-Lemli-Opitz Syndrome,C0175694,Withdrawn,Phase 2,Study was withdrawn due to lack of eligible population for study
Lovastatin,DB00227,"Chondrodysplasia punctata, X-linked dominant type",C0282102,Withdrawn,Phase 2,Study was withdrawn due to lack of eligible population for study
Omeprazole,DB00338,Helicobacter pylori infection,C0850666,Terminated,Phase 1/Phase 2,Poor efficacy (2 of 31 completing participants with H.pylori eradication)
Edetic Acid,DB00974,Acetaminophen overdose,C0572025,Terminated,Phase 3,
Acetylcysteine,DB06151,Acetaminophen overdose,C0572025,Terminated,Phase 3,
Goserelin,DB00014,HER2/Neu Negative,C2348908,Terminated,Phase 1,Manufacturer discontinued drug development.
Exemestane,DB00990,HER2/Neu Negative,C2348908,Terminated,Phase 1,Manufacturer discontinued drug development.
Goserelin,DB00014,Carcinoma of Male Breast,C0238033,Terminated,Phase 1,Manufacturer discontinued drug development.
Exemestane,DB00990,Carcinoma of Male Breast,C0238033,Terminated,Phase 1,Manufacturer discontinued drug development.
Carboplatin,DB00958,Hepatobiliary neoplasm,C0854196,Terminated,Phase 2,"Poor accrual, lack of enthusiasm from referring physicians, unusual outcomes regarding 2"
Amitriptyline,DB00321,Transformed migraine,C1960870,Terminated,Phase 3,Study was never initiated under new location/provider group. Contract to continue was never
Cyclobenzaprine,DB00924,Transformed migraine,C1960870,Terminated,Phase 3,Study was never initiated under new location/provider group. Contract to continue was never
Aminolevulinic acid,DB00855,Adult Mixed Glioma,C3900099,Terminated,Phase 1/Phase 2,
Vitamin C,DB00126,Desmoplastic Small Round Cell Tumor,C0281508,Suspended,Phase 2,Awaiting response from FDA as to status of parenteral ascorbic acid manufactured by Bioniche
Peginterferon alfa-2a,DB00008,Hepatitis C,C0019196,Suspended,Phase 2,Interim analysis
Ribavirin,DB00811,Hepatitis C,C0019196,Suspended,Phase 2,Interim analysis
Docetaxel,DB01248,Urologic Neoplasms,C0042076,Terminated,Phase 1,
Anidulafungin,DB00362,Neuroaspergillosis,C0752342,Withdrawn,Phase 3,
Voriconazole,DB00582,Neuroaspergillosis,C0752342,Withdrawn,Phase 3,
Rasagiline,DB01367,Progressive supranuclear palsy,C0038868,Terminated,Phase 3,IMP used off label by phys. in pat. with PSP. Thus no more eligible patients were available
Nicardipine,DB00622,Cerebral Hemorrhage,C2937358,Suspended,Phase 3,Pre-planned interim analysis.
Methotrexate,DB00563,"Neoplasm, Residual",C0242596,Terminated,Phase 2,Study terminated for lack of accrual.
Clofarabine,DB00631,"Neoplasm, Residual",C0242596,Terminated,Phase 2,Study terminated for lack of accrual.
Cytarabine,DB00987,"Neoplasm, Residual",C0242596,Terminated,Phase 2,Study terminated for lack of accrual.
Aldesleukin,DB00041,Renal cancer metastatic,C0919976,Terminated,Phase 2,The study was terminated because we were not able to obtain the study drug.
Alefacept,DB00092,"transplant; failure, kidney",C1404117,Terminated,Phase 1,"Noted increased risks, greater than expected for standard of care therapy."
Sirolimus,DB00877,Mucosal Melanoma,C3898222,Terminated,Phase 2,
Everolimus,DB01590,Mucosal Melanoma,C3898222,Terminated,Phase 2,
Teriparatide,DB06285,Post-surgical hypoparathyroidism,C0342341,Terminated,Phase 2,Funding problems
Miltefosine,DB09031,Chronic urticaria,C0263338,Terminated,Phase 2,Study medication expired
Gemcitabine,DB00441,Biliary Tract Cancer,C0750952,Terminated,Phase 2,The objective response rate by more than two people are confirmed.
Latanoprost,DB00654,"Glaucoma, Primary Open Angle",C0339573,Terminated,Phase 1,"Study terminated early due to manufacturer not replenishing study site supply of inserts,"
Sirolimus,DB00877,Brain Stem Neoplasms,C0677866,Withdrawn,Phase 1,
Everolimus,DB01590,Brain Stem Neoplasms,C0677866,Withdrawn,Phase 1,
Sunitinib,DB01268,Neuroendocrine Tumors,C0206754,Terminated,Phase 2,lack of recruitement
Sunitinib,DB01268,advanced disease,C0679246,Terminated,Phase 2,lack of recruitement
Doxorubicin,DB00997,Hormone-Resistant Prostate Cancer,C3898877,Suspended,Phase 1/Phase 2,Drug shortage
Amlodipine,DB00381,Cardiovascular event,C1320716,Terminated,Phase 3,Terminated early in agreement with Health Authorities for feasibility reasons
Hydrochlorothiazide,DB00999,Cardiovascular event,C1320716,Terminated,Phase 3,Terminated early in agreement with Health Authorities for feasibility reasons
Erlotinib,DB00530,Ependymoma,C0014474,Terminated,Phase 2,"In a pre-planned interim analysis, OSI-774-205 met futility for efficacy with no safety"
Amphotericin B,DB00681,Lung transplant recipient,C2063401,Suspended,Phase 2,Study has been placed on hold due to unavailability of funding.
Cyclophosphamide,DB00531,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",C0393819,Withdrawn,Phase 2,I am relocating to Johns Hopkins Medical Center
Cyclophosphamide,DB00531,Malignant neoplasm of skin,C0007114,Terminated,Phase 1/Phase 2,"Unexpected toxicities, likely due to TIL/IL-12 & low % of durable responses."
Fludarabine,DB01073,Malignant neoplasm of skin,C0007114,Terminated,Phase 1/Phase 2,"Unexpected toxicities, likely due to TIL/IL-12 & low % of durable responses."
Infliximab,DB00065,Stevens-Johnson Syndrome,C0038325,Withdrawn,Phase 1/Phase 2,Steven Johnson's Syndrome (SJS) and Toxic Epidermal Necrolysis Syndrome (TENS) are rare (~3 in
Norepinephrine,DB00368,Radiodermatitis,C0034561,Terminated,Phase 1,Enrollment issues
Aldesleukin,DB00041,Stage IV Skin Melanoma,C1321872,Terminated,Phase 2,Study was terminated due to poor accrual.
Cyclophosphamide,DB00531,Stage IV Skin Melanoma,C1321872,Terminated,Phase 2,Study was terminated due to poor accrual.
Fludarabine,DB01073,Stage IV Skin Melanoma,C1321872,Terminated,Phase 2,Study was terminated due to poor accrual.
Varenicline,DB01273,Drug Dependence,C1510472,Withdrawn,Phase 1,
Ropivacaine,DB00296,Other reconstructive surgery,C0418696,Withdrawn,Phase 2,
Clonidine,DB00575,Other reconstructive surgery,C0418696,Withdrawn,Phase 2,
Tacrolimus,DB00864,function of renal transplant,C2170323,Terminated,Phase 3,Difficulties of recruitment
Bupivacaine,DB00297,Fracture of lower leg,C1542178,Withdrawn,Phase 3,The Sponsor has no interest in continuing the study.
Levobupivacaine,DB01002,Fracture of lower leg,C1542178,Withdrawn,Phase 3,The Sponsor has no interest in continuing the study.
Gemcitabine,DB00441,advanced adult primary liver cancer,C0278774,Terminated,Phase 1,
Cisplatin,DB00515,advanced adult primary liver cancer,C0278774,Terminated,Phase 1,
Gemcitabine,DB00441,localized unresectable adult primary liver cancer,C0278773,Terminated,Phase 1,
Cisplatin,DB00515,localized unresectable adult primary liver cancer,C0278773,Terminated,Phase 1,
Gemcitabine,DB00441,Transitional cell cancer of renal pelvis and ureter metastatic,C0279937,Terminated,Phase 1,
Cisplatin,DB00515,Transitional cell cancer of renal pelvis and ureter metastatic,C0279937,Terminated,Phase 1,
Gemcitabine,DB00441,unresectable extrahepatic bile duct cancer,C0278811,Terminated,Phase 1,
Cisplatin,DB00515,unresectable extrahepatic bile duct cancer,C0278811,Terminated,Phase 1,
Gemcitabine,DB00441,unresectable gallbladder cancer,C0278807,Terminated,Phase 1,
Cisplatin,DB00515,unresectable gallbladder cancer,C0278807,Terminated,Phase 1,
Bortezomib,DB00188,multiple myeloma in relapse,C2349261,Withdrawn,Phase 2,Clinical trial being transferred to Columbia University with the Investigator.
Dexamethasone,DB01234,multiple myeloma in relapse,C2349261,Withdrawn,Phase 2,Clinical trial being transferred to Columbia University with the Investigator.
,DB01234,multiple myeloma in relapse,C2349261,Withdrawn,Phase 2,Clinical trial being transferred to Columbia University with the Investigator.
Milnacipran,DB04896,Primary fibromyalgia syndrome,C0521517,Terminated,Phase 2,
Cholecalciferol,DB00169,"Hyperparathyroidism, Primary",C0221002,Withdrawn,Phase 2/Phase 3,Poor enrollment
Cholecalciferol,DB00169,Hypercalcemia,C0020437,Withdrawn,Phase 2/Phase 3,Poor enrollment
Dexamethasone,DB01234,Liver Cirrhosis,C0023890,Terminated,Phase 3,Recruitment problems (not enough patients were found who met eligibility criteria)
,DB01234,Liver Cirrhosis,C0023890,Terminated,Phase 3,Recruitment problems (not enough patients were found who met eligibility criteria)
Heparin,DB01109,Coronary Artery Disease,C1956346,Terminated,Phase 2,PolyMedix decided to stop enrollment in both clinical trials due to observations of reductions
Buprenorphine,DB00921,Other acute postoperative pain,C1719392,Withdrawn,Phase 3,Due to change in development plan.
Buprenorphine,DB00921,INTUBATION ENDOTRACHEAL PROLONGED,C0745398,Withdrawn,Phase 3,Due to change in development plan.
Nicotine,DB00184,Tobacco Dependence,C0040332,Terminated,Phase 3,Study terminated due to a technical issue (randomization error).
Methylphenidate,DB00422,"central nervous system tumor, pediatric",C1377665,Terminated,Phase 2,Study only randomized 1 subject and was determined not feasible by DSMB
Modafinil,DB00745,"central nervous system tumor, pediatric",C1377665,Terminated,Phase 2,Study only randomized 1 subject and was determined not feasible by DSMB
Armodafinil,DB06413,"central nervous system tumor, pediatric",C1377665,Terminated,Phase 2,Study only randomized 1 subject and was determined not feasible by DSMB
Ethanol,DB00898,Alcohol problem,C0549393,Terminated,Phase 3,
Ethanol,DB00898,AOD misuse,C0678254,Terminated,Phase 3,
Gemcitabine,DB00441,Non-small cell lung cancer stage III,C0278506,Withdrawn,Phase 2,"Low accrual, small patient population at center."
Pemetrexed,DB00642,Non-small cell lung cancer stage III,C0278506,Withdrawn,Phase 2,"Low accrual, small patient population at center."
Etoposide,DB00773,Non-small cell lung cancer stage III,C0278506,Withdrawn,Phase 2,"Low accrual, small patient population at center."
Milnacipran,DB04896,"Fibromyalgia, Primary",C0751152,Terminated,Phase 2,
Norepinephrine,DB00368,"Gait Disorders, Neurologic",C0751830,Withdrawn,Phase 1/Phase 2,Never initiated. Withdrawn by sponsor.
Droxidopa,DB06262,"Gait Disorders, Neurologic",C0751830,Withdrawn,Phase 1/Phase 2,Never initiated. Withdrawn by sponsor.
Nifedipine,DB01115,Threatened premature labor,C0473390,Withdrawn,Phase 3,
Atomoxetine,DB00289,alcohol sensitivity,C0678306,Terminated,Phase 1,Terminated due to lack of funding
Heparin,DB01109,Malignant Childhood Neoplasm,C0278704,Terminated,Phase 3,Poor patient accrual
Heparin,DB01109,Metabolic Diseases,C0025517,Terminated,Phase 3,Poor patient accrual
Prednisone,DB00635,Polymyalgia Rheumatica,C0032533,Terminated,Phase 2,Data did not show that the two biologic treatments impacted PMR disease activity to the same
Prednisone,DB00635,Inflammatory disorder,C1290884,Terminated,Phase 2,Data did not show that the two biologic treatments impacted PMR disease activity to the same
Clonidine,DB00575,Neonatal Abstinence Syndrome,C0027609,Terminated,Phase 2/Phase 3,The study was treminated because of low accural
Busulfan,DB01008,Hematological Disease,C0018939,Terminated,Phase 2,did not accrue enough patients.
Melphalan,DB01042,Hematological Disease,C0018939,Terminated,Phase 2,did not accrue enough patients.
Fludarabine,DB01073,Hematological Disease,C0018939,Terminated,Phase 2,did not accrue enough patients.
Cyclosporine,DB00091,Bronchiolitis Obliterans,C0006272,Terminated,Phase 2/Phase 3,"Interim analysis results revealed substantial increase of patient number, with unfeasible"
Vitamin E,DB00163,Nonalcoholic Steatohepatitis,C3241937,Withdrawn,Phase 3,Lack of funds
Pentoxifylline,DB00806,Nonalcoholic Steatohepatitis,C3241937,Withdrawn,Phase 3,Lack of funds
Vorinostat,DB02546,Adult Mixed Glioma,C3900099,Terminated,Phase 1,
Sevoflurane,DB01236,Brain Injuries,C0270611,Terminated,Phase 2,Sponsor decision
Bortezomib,DB00188,Disorder of transplanted kidney,C1261281,Terminated,Phase 2,Study halted due to lack of funding
Irinotecan,DB00762,Adenocarcinoma of large intestine,C1319315,Terminated,Phase 2,Sponsor closed study
Oxytocin,DB00107,Dystocia,C0013418,Terminated,Phase 3,"Due to budgetary concerns, the TSC decided it best to adjust sample size as there was"
Sunitinib,DB01268,Plexiform Neurofibroma,C0206728,Suspended,Phase 2,1 patient died of uncertain cause but possibly related to drug. Regulatory currently reviewing
Norepinephrine,DB00368,Alopecia,C0002170,Terminated,Phase 1,Study site has terminated the study due to the complexity of the study
Norepinephrine,DB00368,Radiodermatitis,C0034561,Terminated,Phase 1,Study site has terminated the study due to the complexity of the study
Riboflavin,DB00140,Pathological Dilatation,C0012359,Terminated,Phase 3,
Gemcitabine,DB00441,leiomyosarcoma,C0023269,Terminated,Phase 1/Phase 2,Lack of accrual
Docetaxel,DB01248,leiomyosarcoma,C0023269,Terminated,Phase 1/Phase 2,Lack of accrual
Sildenafil,DB00203,Respiratory Failure,C1145670,Terminated,Phase 2,
Sildenafil,DB00203,Persistent pulmonary hypertension,C1135361,Terminated,Phase 2,
Atomoxetine,DB00289,Craving for alcohol,C0556385,Terminated,Phase 1,
Atomoxetine,DB00289,Mood swings,C0085633,Terminated,Phase 1,
Bevacizumab,DB00112,Brain Neoplasms,C0006118,Withdrawn,Phase 2,
Timolol,DB00373,Strawberry nevus of skin,C0206733,Withdrawn,Phase 2,Difficulty with recruitment
Mupirocin,DB00410,Strawberry nevus of skin,C0206733,Withdrawn,Phase 2,Difficulty with recruitment
Alitretinoin,DB00523,"Lupus Erythematosus, Cutaneous",C0024137,Terminated,Phase 2,
Tretinoin,DB00755,"Lupus Erythematosus, Cutaneous",C0024137,Terminated,Phase 2,
Verapamil,DB00661,Classical phenylketonuria,C0751434,Terminated,Phase 2,Difficulty with recruitment and agreed with Sponsor to report completed data as case reports
Hydroxychloroquine,DB01611,Secondary malignant neoplasm of bone,C0153690,Terminated,Phase 1,Recently published data that has shown HCQ to be safe when combined with chemo and or
Oxaliplatin,DB00526,Nasopharyngeal carcinoma,C2931822,Terminated,Phase 2,poor accrual of eligible patients
Tigecycline,DB00560,Dialysis Catheter Infection,C1400574,Terminated,Phase 3,The study was stopped due to poor enrollment.
Heparin,DB01109,Dialysis Catheter Infection,C1400574,Terminated,Phase 3,The study was stopped due to poor enrollment.
Doxorubicin,DB00997,colon cancer liver metastasis,C0742558,Terminated,Phase 2,trial design contingent on RFA optimization
Lansoprazole,DB00448,Eosinophilic esophagitis,C0341106,Withdrawn,Phase 1/Phase 2,Souces of funding have been terminated
Lansoprazole,DB00448,Deglutition Disorders,C0011168,Withdrawn,Phase 1/Phase 2,Souces of funding have been terminated
Pregabalin,DB00230,Neuralgia,C0027796,Terminated,Phase 2,The trial was early terminated after it was concluded that there was no added benefit from
Tacrolimus,DB00864,Acute leukemia in remission,C0686586,Terminated,Phase 2,We could not receive the support from the national medical insurance owing to the changed
Sirolimus,DB00877,Acute leukemia in remission,C0686586,Terminated,Phase 2,We could not receive the support from the national medical insurance owing to the changed
Everolimus,DB01590,Acute leukemia in remission,C0686586,Terminated,Phase 2,We could not receive the support from the national medical insurance owing to the changed
Spironolactone,DB00421,Type 2 diabetes mellitus with established diabetic nephropathy,C0837031,Terminated,Phase 1,See termination reason in detailed description.
Paromomycin,DB01421,"Leishmaniasis, Cutaneous",C0023283,Terminated,Phase 2,This study was closed prematurely due study team travel restrictions.
Aripiprazole,DB01238,"Depressive episode, unspecified",C0349217,Terminated,Phase 3,recruitment issues
Pioglitazone,DB01132,Opioid-Related Disorders,C0027412,Terminated,Phase 1,
Penciclovir,DB00299,Meniere Disease,C0025281,Terminated,Phase 3,HRI no longer conducting research.
Famciclovir,DB00426,Meniere Disease,C0025281,Terminated,Phase 3,HRI no longer conducting research.
Vitamin C,DB00126,Disorder of vitamin C,C1272557,Withdrawn,Phase 2,Unable to obtain funding to initiate the study. No subjects were enrolled.
Vitamin C,DB00126,Growth Hormone Secretion Abnormality,C3536718,Withdrawn,Phase 2,Unable to obtain funding to initiate the study. No subjects were enrolled.
Sirolimus,DB00877,Acinar cell carcinoma of pancreas,C0279661,Suspended,Phase 1,
Everolimus,DB01590,Acinar cell carcinoma of pancreas,C0279661,Suspended,Phase 1,
Bupivacaine,DB00297,Shoulder Pain,C0037011,Withdrawn,Phase 3,
Dexamethasone,DB01234,Shoulder Pain,C0037011,Withdrawn,Phase 3,
,DB01234,Shoulder Pain,C0037011,Withdrawn,Phase 3,
Bupivacaine,DB00297,Shoulder Injuries,C0149776,Withdrawn,Phase 3,
Dexamethasone,DB01234,Shoulder Injuries,C0149776,Withdrawn,Phase 3,
,DB01234,Shoulder Injuries,C0149776,Withdrawn,Phase 3,
Bupivacaine,DB00297,Disorder of shoulder,C1290859,Withdrawn,Phase 3,
Dexamethasone,DB01234,Disorder of shoulder,C1290859,Withdrawn,Phase 3,
,DB01234,Disorder of shoulder,C1290859,Withdrawn,Phase 3,
Bupivacaine,DB00297,Disorder of rotator cuff,C1532240,Withdrawn,Phase 3,
Dexamethasone,DB01234,Disorder of rotator cuff,C1532240,Withdrawn,Phase 3,
,DB01234,Disorder of rotator cuff,C1532240,Withdrawn,Phase 3,
Bupivacaine,DB00297,Disorder of tendon of biceps,C1996944,Withdrawn,Phase 3,
Dexamethasone,DB01234,Disorder of tendon of biceps,C1996944,Withdrawn,Phase 3,
,DB01234,Disorder of tendon of biceps,C1996944,Withdrawn,Phase 3,
Panobinostat,DB06603,Malignant neoplasm of stomach stage IV,C0278498,Terminated,Phase 2,medical/ethical reasons
Bevacizumab,DB00112,colon cancer liver metastasis,C0742558,Withdrawn,Phase 2,insufficient recruitment
Norepinephrine,DB00368,Radiodermatitis,C0034561,Withdrawn,Phase 1/Phase 2,The principal investigator withdrew from the study. The study was withdrawn because a
Erythromycin,DB00199,Preterm premature rupture of membranes (disorder),C0729264,Withdrawn,Phase 3,Terminated before starting due to need for IND determined by FDA.
,DB00199,Preterm premature rupture of membranes (disorder),C0729264,Withdrawn,Phase 3,Terminated before starting due to need for IND determined by FDA.
Torasemide,DB00214,Renal Insufficiency,C1565489,Terminated,Phase 1,
Furosemide,DB00695,Renal Insufficiency,C1565489,Terminated,Phase 1,
Loperamide,DB00836,Clostridium difficile diarrhea,C0235952,Terminated,Phase 2,"Study was stopped for slow enrollment - only 2 patients, no evaluable results"
Memantine,DB01043,Asperger Syndrome,C0236792,Terminated,Phase 2,Terminated because primary efficacy parameter failed to demonstrate statistically significant
Fluconazole,DB00196,CRYPTOCOCCAL INFECTION DISSEMINATED,C0742909,Terminated,Phase 2,Stopped in accordance with pre-specified stopping rules for poor recruitment.
Flucytosine,DB01099,CRYPTOCOCCAL INFECTION DISSEMINATED,C0742909,Terminated,Phase 2,Stopped in accordance with pre-specified stopping rules for poor recruitment.
Metformin,DB00331,Prostate carcinoma,C0600139,Withdrawn,Phase 2,Study closed due to slow/low enrollment; no subjects were enrolled.
Simvastatin,DB00641,Prostate carcinoma,C0600139,Withdrawn,Phase 2,Study closed due to slow/low enrollment; no subjects were enrolled.
Dexmedetomidine,DB00633,"Subarachnoid Hemorrhage, Aneurysmal",C0751530,Terminated,Phase 3,"Slow enrollment along with new competing studies, investigators decided to stop study"
Carboplatin,DB00958,Chemotherapeutic Agent Toxicity,C1707372,Withdrawn,Phase 1,
Docetaxel,DB01248,Chemotherapeutic Agent Toxicity,C1707372,Withdrawn,Phase 1,
Rasburicase,DB00049,contiguous stage II adult Burkitt's lymphoma,C0677696,Terminated,Phase 2,low accrual
Allopurinol,DB00437,contiguous stage II adult Burkitt's lymphoma,C0677696,Terminated,Phase 2,low accrual
Rasburicase,DB00049,noncontiguous stage II adult Burkitt's lymphoma,C0677710,Terminated,Phase 2,low accrual
Allopurinol,DB00437,noncontiguous stage II adult Burkitt's lymphoma,C0677710,Terminated,Phase 2,low accrual
Rasburicase,DB00049,stage I adult Burkitt's lymphoma,C0279963,Terminated,Phase 2,low accrual
Allopurinol,DB00437,stage I adult Burkitt's lymphoma,C0279963,Terminated,Phase 2,low accrual
Rasburicase,DB00049,stage III adult Burkitt's lymphoma,C0280166,Terminated,Phase 2,low accrual
Allopurinol,DB00437,stage III adult Burkitt's lymphoma,C0280166,Terminated,Phase 2,low accrual
Rasburicase,DB00049,untreated adult acute lymphoblastic leukemia,C0279088,Terminated,Phase 2,low accrual
Allopurinol,DB00437,untreated adult acute lymphoblastic leukemia,C0279088,Terminated,Phase 2,low accrual
Ketoconazole,DB01026,Granulosa cell tumor of the ovary,C1370419,Terminated,Phase 2,Insufficient recruitment rate
Adalimumab,DB00051,Inflammatory disease of mucous membrane,C0333355,Terminated,Phase 3,Not enough patient population according to selection criteria to complete the study
L-Carnitine,DB00583,Postpoliomyelitis Syndrome,C0080040,Withdrawn,Phase 3,Study was not approved by Health Surveillance Agency
Ropivacaine,DB00296,Appendicitis,C0003615,Terminated,Phase 2,The study was allowed to expire due to changes in standard care for the patient population
Hydrocortisone,DB00741,Phobic anxiety disorder,C0349231,Terminated,Phase 2,Recruiting problems
,DB00741,Phobic anxiety disorder,C0349231,Terminated,Phase 2,Recruiting problems
Glucagon recombinant,DB00040,Short Bowel Syndrome,C0036992,Terminated,Phase 1/Phase 2,GLP-2 Drug product stability concerns
Zonisamide,DB00909,alcohol use disorder,C0001956,Terminated,Phase 2,recruitment infeasible
Rivaroxaban,DB06228,Heparin-induced thrombocytopenia,C0272285,Terminated,Phase 3,slow recruitment
Folic Acid,DB00158,Pervasive Development Disorder,C0524528,Terminated,Phase 2,Non-compliance
Leucovorin,DB00650,Pervasive Development Disorder,C0524528,Terminated,Phase 2,Non-compliance
Levoleucovorin,DB11596,Pervasive Development Disorder,C0524528,Terminated,Phase 2,Non-compliance
Methamphetamine,DB01577,Methamphetamine abuse,C1456624,Withdrawn,Phase 1,
Finasteride,DB01216,Retinal Diseases,C0035309,Terminated,Phase 2,This study was terminated early due to lack of enrollment.
Capsaicin,DB06774,Hyperalgesia,C0020429,Terminated,Phase 1,
Capsaicin,DB06774,Allodynia,C0458247,Terminated,Phase 1,
Timolol,DB00373,"Optic Neuropathy, Ischemic",C0155305,Withdrawn,Phase 1,Unable to recruit participants from recruiting sites.
Timolol,DB00373,Anterior Ischemic Optic Neuropathy,C0751711,Withdrawn,Phase 1,Unable to recruit participants from recruiting sites.
Letrozole,DB01006,"Medical abortion, complete or unspecified, without complication",C0495144,Terminated,Phase 2,No access to study drug Trilostan. Company closed down
Trilostane,DB01108,"Medical abortion, complete or unspecified, without complication",C0495144,Terminated,Phase 2,No access to study drug Trilostan. Company closed down
Misoprostol,DB00929,Missed abortion,C0000814,Suspended,Phase 2/Phase 3,No funding
Udenafil,DB06267,"Heart Failure, Systolic",C1135191,Terminated,Phase 3,Substantial benefit was observed in the active treatment group
Metformin,DB00331,Polycystic Ovary Syndrome,C0032460,Withdrawn,Phase 3,Previous studies have been done regarding same condition
Clomifene,DB00882,Polycystic Ovary Syndrome,C0032460,Withdrawn,Phase 3,Previous studies have been done regarding same condition
Cisplatin,DB00515,Chemotherapeutic Agent Toxicity,C1707372,Terminated,Phase 2,Due to a lack of funding
Cisplatin,DB00515,Radiation Sickness,C1510432,Terminated,Phase 2,Due to a lack of funding
Cisplatin,DB00515,stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity,C0280415,Terminated,Phase 2,Due to a lack of funding
Cisplatin,DB00515,Xerostomia,C0043352,Terminated,Phase 2,Due to a lack of funding
Dexmedetomidine,DB00633,"Sleep Apnea, Obstructive",C0520679,Withdrawn,Phase 2/Phase 3,Failure to secure funding
Cisplatin,DB00515,Nasopharyngeal squamous cell carcinoma recurrent,C0280386,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Laryngeal verrucous carcinoma stage III,C0280398,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Verrucous carcinoma of the oral cavity stage III,C0280355,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Laryngeal Squamous Cell Carcinoma,C1336343,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Lip and Oral Cavity Squamous Cell Carcinoma,C3897523,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Oropharyngeal Squamous Cell Carcinoma,C1336356,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma,C3897522,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Laryngeal Verrucous Carcinoma,C1336344,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVA Oral Cavity Verrucous Carcinoma,C1336354,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVB Laryngeal Squamous Cell Carcinoma,C1336374,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVB Lip and Oral Cavity Squamous Cell Carcinoma,C3897516,Withdrawn,Phase 1,Financial Sponsor requested termination
